"","depth_class","Ecosystem_type","AI","MAP","MAT","PS_Bio15","TS_Bio4","TAR_Bio7","MaxTWM_Bio5","MinTCM_Bio6","MMTD_Bio2","PWM_Bio13","PDM_Bio14","Elevation","Slope","Mean_pH","Moisture","TC","CEC","Bulk.Density","RootDepth","GPP","Sand.content","Clay.content","Silt.content","Bedrock","Shannon_EVI","LAI","AbovegroundBiomass","BelowgroundBiomass","depth_mid","length","degree","CUE"
"24","30-60","Grassland",0.0844,124,9.1,44.8859024047852,1596.03955078125,55.3000030517578,35.2000007629395,-20.1000003814697,11.8166666030884,20,5,246.5625,0.135972231626511,8.86666666666667,91.9398594,1.695,0.070599998421967,1.59,10.1319904327393,0,26.5,5,49,2316,18022,0.260155263384956,0.6,2.5,30,0.210250356647062,68.0588309784804,0.512713127006692
"25","30-60","Grassland",0.0844,124,9.1,44.8859024047852,1596.03955078125,55.3000030517578,35.2000007629395,-20.1000003814697,11.8166666030884,20,5,246.5625,0.135972231626511,9.23,94.2142359,1.34,0.0745999983325601,1.31,10.1319904327393,0,29.5,5,46,2316,18022,0.260155263384956,0.6,2.5,50,0.225891367721037,70.2047381349957,0.489277693874785
"26","60-100","Grassland",0.0844,124,9.1,44.8859024047852,1596.03955078125,55.3000030517578,35.2000007629395,-20.1000003814697,11.8166666030884,20,5,246.5625,0.135972231626511,8.94666666666667,24,1.33,0.0770666649440924,1.56,10.1319904327393,0,29.6666666666667,5,48,2316,18022,0.260155263384956,0.6,2.5,80,0.204718756597438,73.0247511715827,0.494336713148944
"27","0-30","Grassland",0.0846,121,8.9,46.8354759216309,1588.59729003906,55.5999984741211,35.5999984741211,-20,12.2083330154419,21,5,273.8125,0.385525912046432,8.75333333333333,26,0.395,0.140949996849522,1.62,1.90737771987915,0,38,6,43.5,2343,28713,0.254299998283386,2.8,4.9,5,0.219304532814332,58.3487143372575,0.416863716256726
"28","0-30","Grassland",0.0846,121,8.9,46.8354759216309,1588.59729003906,55.5999984741211,35.5999984741211,-20,12.2083330154419,21,5,273.8125,0.385525912046432,8.86333333333333,25,0.31,0.159999996423721,1.52,1.90737771987915,0,35,6,46,2343,28713,0.254299998283386,2.8,4.9,15,0.136385372698608,53.7617278265643,0.483558312874835
"29","30-60","Grassland",0.0846,121,8.9,46.8354759216309,1588.59729003906,55.5999984741211,35.5999984741211,-20,12.2083330154419,21,5,273.8125,0.385525912046432,8.81,24,0.165,0.163149996353313,1.43,1.90737771987915,0,37,6,45.5,2343,28713,0.254299998283386,2.8,4.9,30,0.128811419605436,47.8972609467562,0.474425471127326
"30","30-60","Grassland",0.0846,121,8.9,46.8354759216309,1588.59729003906,55.5999984741211,35.5999984741211,-20,12.2083330154419,21,5,273.8125,0.385525912046432,8.97,25,0.11,0.144899996761233,1.47,1.90737771987915,0,40,6,42.5,2343,28713,0.254299998283386,2.8,4.9,50,0.138439866600786,54.6355699568309,0.474442498151436
"31","60-100","Grassland",0.0846,121,8.9,46.8354759216309,1588.59729003906,55.5999984741211,35.5999984741211,-20,12.2083330154419,21,5,273.8125,0.385525912046432,8.45666666666667,27,0.09,0.120766663967321,1.4,1.90737771987915,0,44.6666666666667,6,38.6666666666667,2343,28713,0.254299998283386,2.8,4.9,80,0.132992609703029,50.6366902780225,0.452976914165724
"32","0-30","Grassland",0.0805,127,9.2,45.6728935241699,1636.39221191406,56,35.2000007629395,-20.7999992370605,11.5416669845581,20,5,299.1875,0.113873668015003,8.17666666666667,75,1.455,0.0741999983415008,1.11,13.3974208831787,0,31.5,6,51,2632,21545,0.52209997177124,0.4,1.7,5,0.371630814961323,58.9353300642227,0.46264409698267
"33","0-30","Grassland",0.0805,127,9.2,45.6728935241699,1636.39221191406,56,35.2000007629395,-20.7999992370605,11.5416669845581,20,5,299.1875,0.113873668015003,8.52666666666667,76.6,1.41,0.0773999982699752,1.23,13.3974208831787,0,29,6,51,2632,21545,0.52209997177124,0.4,1.7,15,0.383531980134013,59.2273165146695,0.451400679735553
"34","30-60","Grassland",0.0805,127,9.2,45.6728935241699,1636.39221191406,56,35.2000007629395,-20.7999992370605,11.5416669845581,20,5,299.1875,0.113873668015003,8.76666666666667,71.2,1.335,0.0702499984297901,1.32,13.3974208831787,0,31,6,50,2632,21545,0.52209997177124,0.4,1.7,30,0.344597277767089,58.5014453380374,0.348621082826575
"35","30-60","Grassland",0.0805,127,9.2,45.6728935241699,1636.39221191406,56,35.2000007629395,-20.7999992370605,11.5416669845581,20,5,299.1875,0.113873668015003,8.54,44,1.34,0.0723499983828515,1.45,13.3974208831787,0,33,6,48.5,2632,21545,0.52209997177124,0.4,1.7,50,0.369423728242635,55.5340714398941,0.303485646187334
"36","60-100","Grassland",0.0805,127,9.2,45.6728935241699,1636.39221191406,56,35.2000007629395,-20.7999992370605,11.5416669845581,20,5,299.1875,0.113873668015003,8.57333333333333,54.8,1.32333333333333,0.0775666649329166,1.58,13.3974208831787,0,34.6666666666667,6,47.3333333333333,2632,21545,0.52209997177124,0.4,1.7,80,0.337469223992161,59.5405712940468,0.298287357083538
"37","0-30","Grassland",0.1991,220,2.8,65.1162948608398,1303.15026855469,46.5,25.3999996185303,-21.1000003814697,11.341667175293,40,4,1565.5,5.67764091491699,7.99333333333333,77.4,0,0.189099995773286,0.94,4.51667070388794,0,38.5,6,43.5,2998,31013,0.767400026321411,4.3,0.8,5,0.154869277224926,54.0323444165961,0.512306091433433
"38","0-30","Grassland",0.1991,220,2.8,65.1162948608398,1303.15026855469,46.5,25.3999996185303,-21.1000003814697,11.341667175293,40,4,1565.5,5.67764091491699,8.20333333333333,43,0,0.172499996144325,1.06,4.51667070388794,0,40,7,42,2998,31013,0.767400026321411,4.3,0.8,15,0.204674450750665,62.2015089663273,0.483692928875124
"39","30-60","Grassland",0.1991,220,2.8,65.1162948608398,1303.15026855469,46.5,25.3999996185303,-21.1000003814697,11.341667175293,40,4,1565.5,5.67764091491699,8.59333333333333,50,0,0.138999996893108,1.47,4.51667070388794,0,34,7,46,2998,31013,0.767400026321411,4.3,0.8,30,0.192606699429642,69.5133287635529,0.52479758661178
"40","30-60","Grassland",0.1991,220,2.8,65.1162948608398,1303.15026855469,46.5,25.3999996185303,-21.1000003814697,11.341667175293,40,4,1565.5,5.67764091491699,8.56,44.4,0,0.157199996486306,1.33,4.51667070388794,0,34,7,43,2998,31013,0.767400026321411,4.3,0.8,50,0.177210816897245,46.9249622839163,0.511963237572729
"41","60-100","Grassland",0.1991,220,2.8,65.1162948608398,1303.15026855469,46.5,25.3999996185303,-21.1000003814697,11.341667175293,40,4,1565.5,5.67764091491699,8.49333333333333,39.8,0,0.149833329984297,1.43,4.51667070388794,0,35,7,42.6666666666667,2998,31013,0.767400026321411,4.3,0.8,80,0.155011845500362,63.0257411251739,0.544430547009002
"42","0-30","Grassland",0.1588,245,0.9,28.1819953918457,1249.37158203125,48.1999969482422,31.2999992370605,-16.8999996185303,13.8083333969116,29,12,630.5,0.432331770658493,7.74333333333333,46.6,0.53,0.0821499981638044,1.52,18.6770420074463,0,21,7,58.5,3892,34017,1.4313999414444,3.8,0.9,5,0.295453069149244,64.3412901211314,0.46611003248026
"43","0-30","Grassland",0.1588,245,0.9,28.1819953918457,1249.37158203125,48.1999969482422,31.2999992370605,-16.8999996185303,13.8083333969116,29,12,630.5,0.432331770658493,7.8,49.8,0.45,0.103699997682124,1.31,18.6770420074463,0,22,7,59,3892,34017,1.4313999414444,3.8,0.9,15,0.276153851051066,62.4197770097528,0.437499506058699
"44","30-60","Grassland",0.1588,245,0.9,28.1819953918457,1249.37158203125,48.1999969482422,31.2999992370605,-16.8999996185303,13.8083333969116,29,12,630.5,0.432331770658493,8.06333333333333,42.6,0.27,0.116349997399375,1.22,18.6770420074463,0,24,7,57,3892,34017,1.4313999414444,3.8,0.9,30,0.243517843313658,64.906239967617,0.533076214837097
"45","30-60","Grassland",0.1588,245,0.9,28.1819953918457,1249.37158203125,48.1999969482422,31.2999992370605,-16.8999996185303,13.8083333969116,29,12,630.5,0.432331770658493,8.28666666666667,40.6,0.27,0.124449997218326,1.47,18.6770420074463,0,27,7,55.5,3892,34017,1.4313999414444,3.8,0.9,50,0.246608292908746,63.9726251948845,0.549769444273394
"46","60-100","Grassland",0.1588,245,0.9,28.1819953918457,1249.37158203125,48.1999969482422,31.2999992370605,-16.8999996185303,13.8083333969116,29,12,630.5,0.432331770658493,8.36666666666667,46.2,0.223333333333333,0.120433330641439,1.51,18.6770420074463,0,27.6666666666667,8,54,3892,34017,1.4313999414444,3.8,0.9,80,0.310704285898829,65.4793048218095,0.485159457980201
"47","0-30","Grassland",0.2565,268,0.5,63.6893119812012,1201.98156738281,44.4000015258789,23.6000003814697,-20.7999992370605,11.8416662216187,48,6,1778.8125,10.3232822418213,8.24666666666667,39.2,0,0.189099995773286,1.23,0.991836428642273,0,38.5,8,43.5,1816,32604,0.72869998216629,0.8,3.2,5,0.489476597823465,36.8326868992365,0.436045964655816
"48","0-30","Grassland",0.2565,268,0.5,63.6893119812012,1201.98156738281,44.4000015258789,23.6000003814697,-20.7999992370605,11.8416662216187,48,6,1778.8125,10.3232822418213,8.35,41.6,0,0.172499996144325,1.1,0.991836428642273,0,40,8,42,1816,32604,0.72869998216629,0.8,3.2,15,0.536736275838989,41.5803803121268,0.378686286979447
"49","30-60","Grassland",0.2565,268,0.5,63.6893119812012,1201.98156738281,44.4000015258789,23.6000003814697,-20.7999992370605,11.8416662216187,48,6,1778.8125,10.3232822418213,8.02333333333333,44.4,0,0.138999996893108,1.68,0.991836428642273,0,34,8,46,1816,32604,0.72869998216629,0.8,3.2,30,0.531004679600334,41.4480331962449,0.355153399556357
"50","30-60","Grassland",0.2565,268,0.5,63.6893119812012,1201.98156738281,44.4000015258789,23.6000003814697,-20.7999992370605,11.8416662216187,48,6,1778.8125,10.3232822418213,7.86666666666667,27,0,0.157199996486306,1.72,0.991836428642273,0,34,8,43,1816,32604,0.72869998216629,0.8,3.2,50,0.513487676130388,37.4190518610973,0.323781266806747
"51","60-100","Grassland",0.2565,268,0.5,63.6893119812012,1201.98156738281,44.4000015258789,23.6000003814697,-20.7999992370605,11.8416662216187,48,6,1778.8125,10.3232822418213,8.16666666666667,29,0,0.149833329984297,1.35,0.991836428642273,0,35,8,42.6666666666667,1816,32604,0.72869998216629,0.8,3.2,80,0.489003084655621,41.095748811434,0.349706684473808
"52","0-30","Grassland",0.2892,278,-0.3,68.3830718994141,1169.97924804688,43.5,21.3999996185303,-22.1000003814697,11.8000001907349,50,5,2050.375,14.4476909637451,8.02666666666667,26,0,0.189099995773286,1.02,0.381475538015366,0,38.5,8,43.5,213,32793,0.72869998216629,8.7,7.8,5,0.136587414006858,44.2907881364549,0.531850711124467
"53","0-30","Grassland",0.2892,278,-0.3,68.3830718994141,1169.97924804688,43.5,21.3999996185303,-22.1000003814697,11.8000001907349,50,5,2050.375,14.4476909637451,7.86333333333333,24,0,0.172499996144325,1.19,0.381475538015366,0,40,8,42,213,32793,0.72869998216629,8.7,7.8,15,0.082375639605404,49.3533126114717,0.551289208385434
"54","30-60","Grassland",0.2892,278,-0.3,68.3830718994141,1169.97924804688,43.5,21.3999996185303,-22.1000003814697,11.8000001907349,50,5,2050.375,14.4476909637451,8.66,27,0,0.138999996893108,1.23,0.381475538015366,0,34,8,46,213,32793,0.72869998216629,8.7,7.8,30,0.101862669220489,52.5964694759826,0.524108637803071
"55","30-60","Grassland",0.2892,278,-0.3,68.3830718994141,1169.97924804688,43.5,21.3999996185303,-22.1000003814697,11.8000001907349,50,5,2050.375,14.4476909637451,8.65,29,0,0.157199996486306,1.37,0.381475538015366,0,34,8,43,213,32793,0.72869998216629,8.7,7.8,50,0.114736338854324,45.7671245527797,0.537440865287421
"56","60-100","Grassland",0.2892,278,-0.3,68.3830718994141,1169.97924804688,43.5,21.3999996185303,-22.1000003814697,11.8000001907349,50,5,2050.375,14.4476909637451,8.7,26,0,0.149833329984297,1.77,0.381475538015366,0,35,8,42.6666666666667,213,32793,0.72869998216629,8.7,7.8,80,0.0773226518655236,52.7238338580981,0.564636994611192
"57","0-30","Grassland",0.2684,254,0.3,74.5401153564453,1216.07971191406,43.7999992370605,21.5,-22.2999992370605,10.9666662216187,48,3,1983.9375,10.7618703842163,5.95666666666667,24,0,0.200199995525181,1.23,0.183108270168304,0,35.5,9,44.5,2318,29955,0.767400026321411,88.9,27.2,5,0.416121166893195,56.4689806445517,0.488610016545953
"58","0-30","Grassland",0.2684,254,0.3,74.5401153564453,1216.07971191406,43.7999992370605,21.5,-22.2999992370605,10.9666662216187,48,3,1983.9375,10.7618703842163,6.16333333333333,27,0,0.211399995274842,1.15,0.183108270168304,0,34,9,44,2318,29955,0.767400026321411,88.9,27.2,15,0.391244166178432,63.7436290305453,0.503286875401029
"59","30-60","Grassland",0.2684,254,0.3,74.5401153564453,1216.07971191406,43.7999992370605,21.5,-22.2999992370605,10.9666662216187,48,3,1983.9375,10.7618703842163,6.78666666666667,29,0,0.21404999521561,1.16,0.183108270168304,0,36,9,42.5,2318,29955,0.767400026321411,88.9,27.2,30,0.381723192005807,60.4343508478013,0.49175851269767
"60","30-60","Grassland",0.2684,254,0.3,74.5401153564453,1216.07971191406,43.7999992370605,21.5,-22.2999992370605,10.9666662216187,48,3,1983.9375,10.7618703842163,7.20333333333333,26,0,0.190049995752051,1.33,0.183108270168304,0,35.5,9,43.5,2318,29955,0.767400026321411,88.9,27.2,50,0.409964799051932,56.3605636755726,0.459279442350152
"61","60-100","Grassland",0.2684,254,0.3,74.5401153564453,1216.07971191406,43.7999992370605,21.5,-22.2999992370605,10.9666662216187,48,3,1983.9375,10.7618703842163,7.65,24,0,0.189633329094698,1.47,0.183108270168304,0,33.6666666666667,9,44.3333333333333,2318,29955,0.767400026321411,88.9,27.2,80,0.394224590386292,63.3897567765188,0.386726574658597
"62","0-30","Grassland",0.098,155,8.8,43.2878799438477,1520.65246582031,52.2000007629395,33,-19.2000007629395,10.9583330154419,23,5,503,1.84608900547028,5.01,65,0,0.0741999983415008,1.75,0.183108270168304,0,31.5,9,51,2533,26048,0.751699984073639,0.4,1.6,5,0.36733574036943,69.8117869567948,0.45608518553813
"63","0-30","Grassland",0.098,155,8.8,43.2878799438477,1520.65246582031,52.2000007629395,33,-19.2000007629395,10.9583330154419,23,5,503,1.84608900547028,5.07333333333333,55,0,0.0773999982699752,1.23,0.183108270168304,0,29,9,51,2533,26048,0.751699984073639,0.4,1.6,15,0.342974644670732,69.8985611688908,0.485942872441979
"64","30-60","Grassland",0.098,155,8.8,43.2878799438477,1520.65246582031,52.2000007629395,33,-19.2000007629395,10.9583330154419,23,5,503,1.84608900547028,5.27333333333333,16.611658717722,0,0.0861499980743975,1.42,0.183108270168304,0,31,9,50,2533,26048,0.751699984073639,0.4,1.6,30,0.354058476474409,70.2711014602671,0.456401482775512
"65","30-60","Grassland",0.098,155,8.8,43.2878799438477,1520.65246582031,52.2000007629395,33,-19.2000007629395,10.9583330154419,23,5,503,1.84608900547028,5.30333333333333,16.6415428117855,0,0.0723499983828515,1.35,0.183108270168304,0,33,9,48.5,2533,26048,0.751699984073639,0.4,1.6,50,0.335387928336143,71.5665062235207,0.541172362546759
"66","60-100","Grassland",0.098,155,8.8,43.2878799438477,1520.65246582031,52.2000007629395,33,-19.2000007629395,10.9583330154419,23,5,503,1.84608900547028,5.30333333333333,4.59345379111471,0,0.0775666649329166,1.5,0.183108270168304,0,34.6666666666667,9,47.3333333333333,2533,26048,0.751699984073639,0.4,1.6,80,0.315013128195779,69.9314884181519,0.478529825051051
"67","0-30","Grassland",0.3038,269,-4,90.4358062744141,1304.08825683594,47.9000015258789,17.8999996185303,-30,12.6083335876465,55,3,2523.125,1.34071040153503,7.71666666666667,15.5079899460051,0,0.120549997305498,1.2,3.60112905502319,0,49.5,10.5,36,6299,33548,1.08000004291534,3.4,0.7,5,0.282175665350883,51.2924017400857,0.491215905449269
"68","0-30","Grassland",0.3038,269,-4,90.4358062744141,1304.08825683594,47.9000015258789,17.8999996185303,-30,12.6083335876465,55,3,2523.125,1.34071040153503,8.08666666666667,20.6110572886335,0,0.126599997170269,1.23,3.60112905502319,0,47,10.5,39,6299,33548,1.08000004291534,3.4,0.7,15,0.301611915593259,57.9807860295614,0.492807182481708
"69","30-60","Grassland",0.3038,269,-4,90.4358062744141,1304.08825683594,47.9000015258789,17.8999996185303,-30,12.6083335876465,55,3,2523.125,1.34071040153503,8.36666666666667,13.3185514612664,0,0.141199996843934,1.17,3.60112905502319,0,48,10.5,37,6299,33548,1.08000004291534,3.4,0.7,30,0.316592034879553,61.957507437845,0.480928145151406
"70","30-60","Grassland",0.3038,269,-4,90.4358062744141,1304.08825683594,47.9000015258789,17.8999996185303,-30,12.6083335876465,55,3,2523.125,1.34071040153503,8.27,7.77118558121862,0,0.104349997667596,1.58,3.60112905502319,0,51,10.5,35.5,6299,33548,1.08000004291534,3.4,0.7,50,0.310355919837186,54.1306512416004,0.381725248105161
"71","60-100","Grassland",0.3038,269,-4,90.4358062744141,1304.08825683594,47.9000015258789,17.8999996185303,-30,12.6083335876465,55,3,2523.125,1.34071040153503,8.25,11.4997927531491,0,0.103933331010242,1.69,3.60112905502319,0,45.6666666666667,10.5,38.3333333333333,6299,33548,1.08000004291534,3.4,0.7,80,0.260176792908142,56.1984146735928,0.403205375106299
"72","0-30","Grassland",0.3914,314,-4.3,89.1559600830078,1178.67883300781,45.1999969482422,16.2999992370605,-28.8999996185303,13.2916660308838,64,3,2887.875,3.31402277946472,7.63,17.5120256329459,0,0.180499995965511,1.23,0.198367282748222,0,38.5,10.5,48,271,28763,1.76150000095367,0.8,3.7,5,0.144957009121953,51.011108974255,0.474092344144628
"73","0-30","Grassland",0.3914,314,-4.3,89.1559600830078,1178.67883300781,45.1999969482422,16.2999992370605,-28.8999996185303,13.2916660308838,64,3,2887.875,3.31402277946472,8.00333333333333,14.9048130428526,0,0.171299996171147,1.24,0.198367282748222,0,38,10.5,47,271,28763,1.76150000095367,0.8,3.7,15,0.181491214226949,54.1088345636603,0.469761235227319
"74","30-60","Grassland",0.3914,314,-4.3,89.1559600830078,1178.67883300781,45.1999969482422,16.2999992370605,-28.8999996185303,13.2916660308838,64,3,2887.875,3.31402277946472,8.19333333333333,22.4532341577699,0,0.145199996754527,1.31,0.198367282748222,0,38,10.5,47.5,271,28763,1.76150000095367,0.8,3.7,30,0.168231911901575,59.968243884048,0.498929389796534
"75","30-60","Grassland",0.3914,314,-4.3,89.1559600830078,1178.67883300781,45.1999969482422,16.2999992370605,-28.8999996185303,13.2916660308838,64,3,2887.875,3.31402277946472,8.47333333333333,19.7248397885144,0,0.137099996935576,1.59,0.198367282748222,0,48,10.5,39,271,28763,1.76150000095367,0.8,3.7,50,0.158554072885819,54.9740269719904,0.473992933422797
"76","60-100","Grassland",0.3914,314,-4.3,89.1559600830078,1178.67883300781,45.1999969482422,16.2999992370605,-28.8999996185303,13.2916660308838,64,3,2887.875,3.31402277946472,8.44333333333333,22.5292228942754,0,0.137099996935576,1.69,0.198367282748222,0,43.6666666666667,10.5,40.6666666666667,271,28763,1.76150000095367,0.8,3.7,80,0.167260263958989,56.3384789939867,0.494465146346268
"77","0-30","Grassland",0.3793,368,-1.7,118.956077575684,1729.54187011719,59,25.3999996185303,-33.5999984741211,13.7166662216187,105,2,522.625,0.243909925222397,7.08,20.8952674987114,3.44,0.141299996841699,1.175,4.39459848403931,0,37,8.96666666666667,43,2391,27627,2.27430009841919,1.4,6.3,5,0.654563494721075,42.5967339797584,0.360847976731943
"78","0-30","Grassland",0.3793,368,-1.7,118.956077575684,1729.54187011719,59,25.3999996185303,-33.5999984741211,13.7166662216187,105,2,522.625,0.243909925222397,6.71,38.4698463954087,2.97,0.139799996875227,1.21,4.39459848403931,0,41,7.4,41,2391,27627,2.27430009841919,1.4,6.3,15,0.613868465622851,44.1150123326972,0.411863293436159
"79","30-60","Grassland",0.3793,368,-1.7,118.956077575684,1729.54187011719,59,25.3999996185303,-33.5999984741211,13.7166662216187,105,2,522.625,0.243909925222397,7.38666666666667,37.8187238314938,1.81,0.175199996083975,1.295,4.39459848403931,0,44.5,4.9,37,2391,27627,2.27430009841919,1.4,6.3,30,0.586948283057118,43.6000753572398,0.445041888578603
"80","30-60","Grassland",0.3793,368,-1.7,118.956077575684,1729.54187011719,59,25.3999996185303,-33.5999984741211,13.7166662216187,105,2,522.625,0.243909925222397,8.19,25.7197972821323,1.07,0.127299997154623,1.34,4.39459848403931,0,41.5,4.2,38,2391,27627,2.27430009841919,1.4,6.3,50,0.578945192067889,42.3915022466452,0.329168624725234
"81","60-100","Grassland",0.3793,368,-1.7,118.956077575684,1729.54187011719,59,25.3999996185303,-33.5999984741211,13.7166662216187,105,2,522.625,0.243909925222397,8.51,23.1770544312722,0.873333333333333,0.135499996971339,1.35333333333333,4.39459848403931,0,41,4.4,37.3333333333333,2391,27627,2.27430009841919,1.4,6.3,80,0.588295898166086,43.0500572860697,0.404934977591741
"82","0-30","Grassland",0.2574,327,0.6,112.613838195801,1538.83532714844,54.9000015258789,26.8999996185303,-28,14.3416662216187,93,3,865.125,0.654472053050995,7.45,7.39033524565242,1.63,0.162799996361136,1.14,3.49431610107422,0,35.5,4.23333333333333,44,1222,30322,1.04149997234344,1,4.2,5,0.671645481472583,45.9039355248269,0.383936981973525
"83","0-30","Grassland",0.2574,327,0.6,112.613838195801,1538.83532714844,54.9000015258789,26.8999996185303,-28,14.3416662216187,93,3,865.125,0.654472053050995,7.67666666666667,12.0959640773329,1.46,0.165499996300787,1.1,3.49431610107422,0,38,4.66666666666667,41,1222,30322,1.04149997234344,1,4.2,15,0.596138298872515,47.5569821334822,0.438051794179212
"84","30-60","Grassland",0.2574,327,0.6,112.613838195801,1538.83532714844,54.9000015258789,26.8999996185303,-28,14.3416662216187,93,3,865.125,0.654472053050995,7.91,7.35908874669555,0.96,0.191099995728582,1.05,3.49431610107422,0,34,3.33333333333333,44.5,1222,30322,1.04149997234344,1,4.2,30,0.580831980207179,47.9522243893686,0.430399213976583
"85","30-60","Grassland",0.2574,327,0.6,112.613838195801,1538.83532714844,54.9000015258789,26.8999996185303,-28,14.3416662216187,93,3,865.125,0.654472053050995,8.17666666666667,9.24900183528294,0.7,0.17509999608621,1.075,3.49431610107422,0,32,2.5,45,1222,30322,1.04149997234344,1,4.2,50,0.530773486889115,49.4138276995408,0.44674018161095
"86","60-100","Grassland",0.2574,327,0.6,112.613838195801,1538.83532714844,54.9000015258789,26.8999996185303,-28,14.3416662216187,93,3,865.125,0.654472053050995,8.58,16.9617459948441,0.59,0.15499999653548,1.24,3.49431610107422,0,32.3333333333333,3.33333333333333,45,1222,30322,1.04149997234344,1,4.2,80,0.553698837328264,48.4792159634204,0.299098006321954
"87","0-30","Grassland",0.3584,368,-1.9,120.008415222168,1715.73132324219,58.7999992370605,25.7000007629395,-33.0999984741211,13.6416664123535,103,2,558.0625,3.68650388717651,6.73,36.9816173783592,0,0.141299996841699,1.175,0.35095751285553,0,37,4.06666666666667,43,2885,28267,1.80429995059967,1.3,6,5,0.662136202210645,33.154414716773,0.414437256572738
"88","0-30","Grassland",0.3584,368,-1.9,120.008415222168,1715.73132324219,58.7999992370605,25.7000007629395,-33.0999984741211,13.6416664123535,103,2,558.0625,3.68650388717651,6.62333333333333,16.9443372413306,0,0.139799996875227,1.21,0.35095751285553,0,41,8.53333333333333,41,2885,28267,1.80429995059967,1.3,6,15,0.672659415738389,33.9509958378853,0.433502064628161
"89","30-60","Grassland",0.3584,368,-1.9,120.008415222168,1715.73132324219,58.7999992370605,25.7000007629395,-33.0999984741211,13.6416664123535,103,2,558.0625,3.68650388717651,6.71333333333333,6.54379180429445,0,0.134149997001514,1.295,0.35095751285553,0,44.5,5.5,37,2885,28267,1.80429995059967,1.3,6,30,0.679986530974155,33.4584112854786,0.447417562180616
"90","30-60","Grassland",0.3584,368,-1.9,120.008415222168,1715.73132324219,58.7999992370605,25.7000007629395,-33.0999984741211,13.6416664123535,103,2,558.0625,3.68650388717651,7.17,68.80993883451,0,0.127299997154623,1.34,0.35095751285553,0,41.5,9.4,38,2885,28267,1.80429995059967,1.3,6,50,0.624265046980081,32.9726535390983,0.45517084629882
"91","60-100","Grassland",0.3584,368,-1.9,120.008415222168,1715.73132324219,58.7999992370605,25.7000007629395,-33.0999984741211,13.6416664123535,103,2,558.0625,3.68650388717651,7.74,49.3375534214673,0,0.135499996971339,1.35333333333333,0.35095751285553,0,41,6.83333333333333,37.3333333333333,2885,28267,1.80429995059967,1.3,6,80,0.612737599791837,32.9445910370156,0.483750325144145
"92","0-30","Grassland",0.3645,433,0.6,111.328750610352,1340.197265625,48.3000030517578,23.7000007629395,-24.6000003814697,12.966667175293,119,3,1507.5,1.24617552757263,6.15,17.2323458235456,0,0.141299996841699,1.175,0.625619888305664,0,37,4.83333333333333,43,2217,30743,1.77999997138977,2.5,0.4,5,0.611435125118389,37.03426789906,0.420504883513763
"93","0-30","Grassland",0.3645,433,0.6,111.328750610352,1340.197265625,48.3000030517578,23.7000007629395,-24.6000003814697,12.966667175293,119,3,1507.5,1.24617552757263,6.19666666666667,19.0921837843685,0,0.139799996875227,1.21,0.625619888305664,0,41,9,41,2217,30743,1.77999997138977,2.5,0.4,15,0.588811019264842,37.2065125573977,0.442874675568134
"94","30-60","Grassland",0.3645,433,0.6,111.328750610352,1340.197265625,48.3000030517578,23.7000007629395,-24.6000003814697,12.966667175293,119,3,1507.5,1.24617552757263,6.23333333333333,39.8435849008532,0,0.134149997001514,1.295,0.625619888305664,0,44.5,9.1,37,2217,30743,1.77999997138977,2.5,0.4,30,0.599642145422468,36.2007740015036,0.406494639583614
"95","30-60","Grassland",0.3645,433,0.6,111.328750610352,1340.197265625,48.3000030517578,23.7000007629395,-24.6000003814697,12.966667175293,119,3,1507.5,1.24617552757263,6.39,29.5686619331518,0,0.127299997154623,1.34,0.625619888305664,0,41.5,7.93333333333333,38,2217,30743,1.77999997138977,2.5,0.4,50,0.598611377471648,37.2816444929059,0.401583081970738
"96","60-100","Grassland",0.3645,433,0.6,111.328750610352,1340.197265625,48.3000030517578,23.7000007629395,-24.6000003814697,12.966667175293,119,3,1507.5,1.24617552757263,6.04333333333333,28.1209595829598,0,0.135499996971339,1.35333333333333,0.625619888305664,0,41,7.86666666666667,37.3333333333333,2217,30743,1.77999997138977,2.5,0.4,80,0.602782022930715,36.134841573686,0.460145788793168
"97","0-30","Grassland",0.1713,249,1,115.326095581055,1504.67907714844,53.7999992370605,26.8999996185303,-26.8999996185303,13.6333332061768,66,2,1157.875,5.24577236175537,7.96,25.7371368407486,1.605,0.147799996696413,1.35,0.839246213436127,0,48,2.4,34,1182,25404,0.872900009155273,0.6,2.6,5,0.662982898432057,46.2821838587844,0.500218699384139
"98","0-30","Grassland",0.1713,249,1,115.326095581055,1504.67907714844,53.7999992370605,26.8999996185303,-26.8999996185303,13.6333332061768,66,2,1157.875,5.24577236175537,7.92,12.0933856966381,1.57,0.119099997337908,1.37,0.839246213436127,0,54,1.96666666666667,30,1182,25404,0.872900009155273,0.6,2.6,15,0.589896111591643,47.6396730790829,0.512647162559624
"99","30-60","Grassland",0.1713,249,1,115.326095581055,1504.67907714844,53.7999992370605,26.8999996185303,-26.8999996185303,13.6333332061768,66,2,1157.875,5.24577236175537,7.98666666666667,7.24921901946444,1.175,0.142499996814877,1.39,0.839246213436127,0,43.5,1.83333333333333,36,1182,25404,0.872900009155273,0.6,2.6,30,0.547090257943653,48.3943356535155,0.531960784780943
