"...1","X1","Paper.ID","Citation","Published.time","Continent","Country","Region","Sites","Sampling.time","Longitude","Latitude","Altitude","Site.slope","MAP","MAT","Vegetation_type","Dominant.plant.species","Family.of.species","Soil.type","Parent.material.type","Soil.depth","Soil_layers","TreatⅠ","TreatⅡ","Types.of.treat","Magnitude.of.treat","Duration.of.treats","Treat.Note","Experimental.duration","Treatment.label","PB.(Plant.biomass)","SD_PB","Sample.size...34","AB.(Aboveground.biomass)","SD_AB","Sample.size...37","RB.(Root.biomass)","SD_RB","Sample.size...40","Mean_Litter.C","SD_Litter.C","Sample.size...43","Mean_Litter.N","SD_Litter.N","Sample.size...46","Mean_Litter.P","SD_Litter.P","Sample.size...49","Mean_Root.C","SD_Root.C","Sample.size...52","Mean_Root.N","SD_Root.N","Sample.size...55","Mean_Root.P","SD_Root.P","Sample.size...58","Bulk.Density","Soil.Temp.","Moisture","TC","CEC","Mean_pH","SD_pH","Sample.size...66","Mean_SOC","SD_SOC","Sample.size...69","Mean_TN","SD_TN","Sample.size...72","Mean_TP","SD_TP","Sample.size...75","Mean_DOC","SD_DOC","Sample.size...78","Mean_DON","SD_DON","Sample.size...81","Mean_NO3-","SD_NO3-","Sample.size...84","Mean_NH4+","SD_NH4+","Sample.size...87","Mean_Available.P","SD_Available.P","Sample.size...90","Sand.content","Silt.content","Clay.content","Mean_Ca","SD_Ca","Sample.size...96","Mean_Mg","SD_Mg","Sample.size...99","Mean_Fe","SD_Fe","Sample.size...102","Mean_MBC","SD_MBC","Sample.size...105","Mean_MBN","SD_MBN","Sample.size...108","Mean_MBP","SD_MBP","Sample.size...111","Mean_AG(a-1,4-glucosidase)","SD_AG","Sample.size...114","Mean_BG(β-1,4-glucosidase)","SD_BG","Sample.size...117","Mean_CBH(Cellobiohydrolase)","SD_CBH","Sample.size...120","Mean_XYL(xylosidase)","SD_XYL","Sample.size...123","Mean_NAG(β-N-acetylglucosaminidase)","SD_NAG","Sample.size...126","Mean_LAP(Leucyl.aminopeptidase)","SD_LAP","Sample.size...129","Mean_Ur(Urease)","SD_Ur(Urease)","Sample.size...132","Mean_AP(Acid.(alkaline).phosphatase)","SD_AP","Sample.size...135","Mean_POX(Phenol.oxidase)","SD_POX","Sample.size...138","Mean_PER(Peroxidase)","SD_PER","Sample.size...141","Mean_Total.PLFA","SD_Total.PLFA","Sample.size...144","Mean_Bacteria.(PLFA)","SD_Bacteria.(PLFA)","Sample.size...147","Mean_Fungi.(PLFA)","SD_Fungi.(PLFA)","Sample.size...150","Bacterial.primers","Accession.numbers","Database","EEA_CN","EEA_CP","L_CN","L_CP","B_CN","B_CP","S_CN","S_CP","CUE","Ecosystem_type","TS_Bio4","PS_Bio15","TAR_Bio7","MaxTWM_Bio5","MinTCM_Bio6","MMTD_Bio2","PWM_Bio13","PDM_Bio14","Elevation","Slope","AI","GPP","LAI","Shannon_EVI","RootDepth","Bedrock","BelowgroundBiomass","AbovegroundBiomass","Climatezone","Soil_Depth","depth_min","depth_max","depth_mid","depth_class"
"14","14","6","Cui et al. 2020","2020","Asia","China","Loess plateau","Ziwuling","May, 2017","108.52638888888889","36.087500000000006",NA,NA,576.7,10,"Forest","H. rhamnoides; C. lanceolata",NA,"Loess","Calcaric Cambisol","20_40cm","Subsoil","Second_succession","35_yr",NA,NA,NA,"R35",NA,"CG5-B-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.0669433333333334",NA,"18.249660786974204",1.05,0.0649499985482544,"8.413333333333334",0.0104083299973304,"3",8.88154226209412,0.849817955200231,"3",0.859816783702596,0.00918812249221118,"3",0.505330177471572,0.00570449772528556,"3","90.592728591925905",3.01267688451542,"3",NA,NA,NA,"32.351399106502321",2.79477466680462,"3",NA,NA,NA,"2.206666666666667",0.0642910050732864,"3","80.5",13.5,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,49.9554627999159,"3.1268528929648509","3",41.0636828457623,2.6761948703971,"3",4.27079083920303,0.0704725277663596,"3",NA,NA,NA,14.5668759044226,0.107047453894343,"3","1.8507025399638206",0.134950622290487,"3",NA,NA,NA,3.9106895520483,0.068565745674767,"3",69.3818666921093,1.83958859316799,"3",NA,NA,NA,200.033578526503,0.589532877139474,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198749731908604,0.0728221532191036,10.3295753588897,17.5757210988923,1.21653634885969,11.6970052341028,0.592565100512606,9.13898607946986,0.430258000619787,"Forest",956.286193847656,87.7717132568359,37.2000007629395,26,-11.1999998092651,11.1333332061768,106,2,1343.1875,7.11465883255005,0.4161,0,2.92449998855591,24174,3.44853901863098,2001,8.4,1.9,21,"20_40cm",20,40,30,"30-60"
"15","15","6","Cui et al. 2020","2020","Asia","China","Loess plateau","Ziwuling","May, 2017","108.52638888888889","36.087500000000006",NA,NA,576.7,10,"Forest","H. rhamnoides; C. lanceolata",NA,"Loess","Calcaric Cambisol","40_60cm","Subsoil","Second_succession","35_yr",NA,NA,NA,"R35",NA,"CG5-C-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.0722066666666665",NA,"18.369905956112827",0.725,0.0685499984677881,"8.4533333333333331",0.00577350269189665,"3",8.59148072512567,0.687140779078323,"3",0.808268113552149,0.00501663214560806,"3",0.513292734581132,0.00333022404202949,"3","67.670893481717016",1.59432026371844,"3",NA,NA,NA,"31.133015368309486",2.1532748565469,"3",NA,NA,NA,"1.7066666666666668",0.0602771377334171,"3","80",14,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9286981098746,"2.532191223225877","3",21.0081139963493,0.632962336014464,"3",2.53943296237414,0.153027538163302,"3",NA,NA,NA,9.94879886417336,0.861325712635337,"3","1.0448029498330813",0.114992575724776,"3",NA,NA,NA,3.99111952790119,0.194240701674059,"3",44.9207467284464,1.8727196903237,"3",NA,NA,NA,163.825462007395,5.36330470302279,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203402561088788,0.0607280378902534,10.6294935814901,16.7379745441686,1.85303155326744,15.3296813448778,0.85706512512166,15.0813762527167,0.469110763041436,"Forest",956.286193847656,87.7717132568359,37.2000007629395,26,-11.1999998092651,11.1333332061768,106,2,1343.1875,7.11465883255005,0.4161,0,2.92449998855591,24174,3.44853901863098,2001,8.4,1.9,21,"40_60cm",40,60,50,"30-60"
"16","16","6","Cui et al. 2020","2020","Asia","China","Loess plateau","Ziwuling","May, 2017","108.46833333333333","36.073888888888895",NA,NA,576.7,10,"Agri","Zea mays L.",NA,"Loess","Calcaric Cambisol","0_20cm","Topsoil","Second_succession","0_yr",NA,NA,NA,"R0",NA,"PG6-1-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.99417444444444447",NA,"12.333333333333343",2.12,0.065633331866314,"8.3316666666666688",0.025966607515853,"18",12.6494675945364,2.86339662557999,"18",1.31505574956752,0.144331969034157,"18",0.660161691487787,0.0191950751837278,"18","131.86722324785967",20.910467529837,"18",NA,NA,NA,"79.234744083511885",13.0602588420671,"18",NA,NA,NA,"4.9477777777777776",0.563655494375659,"18","35",48,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,113.346435725694,"18.591852452109809","18",25.2819988538533,3.03297914769127,"18",10.7947750203384,1.07272022466981,"18",NA,NA,NA,48.4978960971675,5.90207430453967,"18","12.514399723682329",3.59532690934558,"18",NA,NA,NA,8.19486873722833,1.63518311326876,"18",47.9770750962472,3.93781516971197,"18",NA,NA,NA,179.570617110379,7.82637320832133,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863382905903023,0.270077014144004,9.61895919522529,19.1611657532395,4.48328616660855,10.5001202444829,0.539839840245262,2.02901249346965,0.387228544092706,"Agri",949.534484863281,87.5817565917969,36.9000015258789,25.5,-11.3999996185303,10.9749994277954,106,2,1427,6.75412034988403,0.4251,0,3.6774001121521,23951,5.03547716140747,3654,5.3,2,22,"0_20cm",0,20,10,"0-30"
"17","17","6","Cui et al. 2020","2020","Asia","China","Loess plateau","Ziwuling","May, 2017","108.46833333333333","36.073888888888895",NA,NA,576.7,10,"Agri","Zea mays L.",NA,"Loess","Calcaric Cambisol","20_40cm","Subsoil","Second_succession","0_yr",NA,NA,NA,"R0",NA,"PG6-B-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.2274266666666664",NA,"10.295081967213116",1.05,0.0681999984756112,"8.4666666666666668",0.0175594229214213,"3",2.46435478942711,0.151137900505514,"3",0.294496546178437,0.00245155493484391,"3",0.517449670573835,0.0187295705624821,"3","43.109466309683178",1.84938069340024,"3",NA,NA,NA,"26.926195150974269",1.96309141758353,"3",NA,NA,NA,"2.226666666666667",0.136503968196288,"3","33",49,"17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.0270502586477,"2.2996667683501348","3",19.3547771332242,0.663456722164554,"3",3.58889214264465,0.263838590022095,"3",NA,NA,NA,4.13732267319868,0.242934158395762,"3","0.52629355631937502",0.0510854651520686,"3",NA,NA,NA,2.00880537450694,0.0711463589639848,"3",40.4057114273304,1.15903779657061,"3",NA,NA,NA,107.171820846544,3.25433629106874,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0975449677413149,0.0386045757225939,8.36802611577639,4.7625014171798,2.42973866012239,13.103500576084,2.97667669669455,71.271094859746,0.553244188175988,"Agri",949.534484863281,87.5817565917969,36.9000015258789,25.5,-11.3999996185303,10.9749994277954,106,2,1427,6.75412034988403,0.4251,0,3.6774001121521,23951,5.03547716140747,3654,5.3,2,22,"20_40cm",20,40,30,"30-60"
"18","18","6","Cui et al. 2020","2020","Asia","China","Loess plateau","Ziwuling","May, 2017","108.46833333333333","36.073888888888895",NA,NA,576.7,10,"Agri","Zea mays L.",NA,"Loess","Calcaric Cambisol","40_60cm","Subsoil","Second_succession","0_yr",NA,NA,NA,"R0",NA,"PG6-C-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.1793066666666665",NA,"10.887350534927629",0.725,0.0702499984297901,"8.4533333333333331",0.00763762615826006,"3",2.66142269886656,0.58577162963208,"3",0.23106060496238,0.00436302473559598,"3",0.496810751611703,0.0119449538981712,"3","36.103360461675059",0.67815819761175,"3",NA,NA,NA,"23.806959652757246",1.02067695297169,"3",NA,NA,NA,"1.8133333333333332",0.089628864398325,"3","30",51,"18.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.1885688292612,"1.7952968132160521","3",17.2078085780365,1.98293527048371,"3",1.78460713228766,0.140410439466953,"3",NA,NA,NA,3.69159866467664,0.114732554828979,"3","0.17159703383852529",0.00352202709482939,"3",NA,NA,NA,1.17631516719072,0.0705566066714645,"3",41.0611680393057,2.15948649879925,"3",NA,NA,NA,68.7553139400744,0.665137026995025,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0874010093505961,0.053691830538279,11.5182884563982,5.35701510128886,2.1030318105381,20.2781711305118,2.08901444614274,70.5013936974939,0.537056713074255,"Agri",949.534484863281,87.5817565917969,36.9000015258789,25.5,-11.3999996185303,10.9749994277954,106,2,1427,6.75412034988403,0.4251,0,3.6774001121521,23951,5.03547716140747,3654,5.3,2,22,"40_60cm",40,60,50,"30-60"
"19","19","6","Cui et al. 2020","2020","Asia","China","Loess plateau","Ziwuling","May, 2017","108.52694444444444","36.089722222222221",NA,NA,576.7,10,"Forest","S. Salicifolia; O. davidiana Decaisne; C. lanceolata",NA,"Loess","Calcaric Cambisol","0_20cm","Topsoil","Second_succession","130_yr",NA,NA,NA,"R130",NA,"LDX-1-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.0634083333333333",NA,"11.155378486055783",2.12,0.0690333317903181,"8.0588888888888892",0.0621877822521266,"18",18.2087593637421,1.58492598418163,"18",1.66795446196003,0.107501929028854,"18",0.593462577111904,0.0201824388253584,"18","173.74139361562891",18.3128350015783,"18",NA,NA,NA,"75.265628365791187",8.63527606067548,"18",NA,NA,NA,"4.76",0.370659190219424,"18","80",14,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,233.681878334765,"23.960395469071347","18",72.6189457585946,12.5885191241757,"18",27.3662454012978,2.7695748506513,"18",NA,NA,NA,77.5432058389488,5.65553944783098,"18","22.431521476912767",3.70542379044277,"18",NA,NA,NA,26.5259265603267,4.04511139693737,"18",57.9535406831373,2.25506002714266,"18",NA,NA,NA,273.308774056545,16.1158411196742,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.917894115211151,0.283720148050959,10.9168204402564,30.6822368688442,3.21791890385723,8.53905513555332,0.321134039632739,0.9809178138328,0.305378337047107,"Forest",956.286193847656,87.7717132568359,37.2000007629395,26,-11.1999998092651,11.1333332061768,106,2,1343.1875,7.11465883255005,0.4161,0,2.92449998855591,24174,3.44853901863098,2001,12.5,21.9,21,"0_20cm",0,20,10,"0-30"
"20","20","6","Cui et al. 2020","2020","Asia","China","Loess plateau","Ziwuling","May, 2017","108.52694444444444","36.089722222222221",NA,NA,576.7,10,"Forest","S. Salicifolia; O. davidiana Decaisne; C. lanceolata",NA,"Loess","Calcaric Cambisol","20_40cm","Subsoil","Second_succession","130_yr",NA,NA,NA,"R130",NA,"LDX-B-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.95805333333333331",NA,"9.3133922501699349",1.05,0.0649499985482544,"8.3699999999999992",0.0132287565553232,"3",9.02994055523936,0.269042970067428,"3",0.952840383057104,0.00286858341479904,"3",0.694099166359024,0.0059901051767125,"3","71.595097261126668",1.02864235447304,"3",NA,NA,NA,"30.106100217864906",1.0551723936743,"3",NA,NA,NA,"3.5333333333333332",0.308274769213008,"3","80.5",13.5,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,101.002211501885,"10.407172907025116","3",29.2129298221346,1.68378532671067,"3",8.75534547152194,0.294061207011822,"3",NA,NA,NA,13.4950893185287,0.431946880823254,"3","1.7744103309389327",0.0880072296443735,"3",NA,NA,NA,4.17684897842944,0.212284521636776,"3",34.2635576543756,0.985341202402107,"3",NA,NA,NA,160.601042058111,5.74785173996418,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351065207177386,0.0840286535229684,9.4768659219371,13.0095827698612,3.45744888023369,11.5360623781677,1.03920981796354,10.5527785052305,0.481727718649335,"Forest",956.286193847656,87.7717132568359,37.2000007629395,26,-11.1999998092651,11.1333332061768,106,2,1343.1875,7.11465883255005,0.4161,0,2.92449998855591,24174,3.44853901863098,2001,12.5,21.9,21,"20_40cm",20,40,30,"30-60"
"21","21","6","Cui et al. 2020","2020","Asia","China","Loess plateau","Ziwuling","May, 2017","108.52694444444444","36.089722222222221",NA,NA,576.7,10,"Forest","S. Salicifolia; O. davidiana Decaisne; C. lanceolata",NA,"Loess","Calcaric Cambisol","40_60cm","Subsoil","Second_succession","130_yr",NA,NA,NA,"R130",NA,"LDX-C-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.1747533333333335",NA,"19",0.725,0.0685499984677881,"8.4833333333333325",0.00763762615825957,"3",4.33974321402264,0.528281170222473,"3",0.387086581294157,0.00240328763513091,"3",0.635098383774715,0.00728137513292117,"3","57.030476524997091",0.791167306729751,"3",NA,NA,NA,"27.772122702259697",1.9209140876245,"3",NA,NA,NA,"2.1800000000000002",0.01,"3","80",14,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,53.6856470098479,"3.2134365865120897","3",12.0378067448083,0.718297012088437,"3",2.10454718417047,0.272934871394104,"3",NA,NA,NA,5.644823385905,0.106981699209071,"3","0.95741367598469596",0.0986379584865815,"3",NA,NA,NA,2.68430447697592,0.171087436790658,"3",19.4798177892946,0.615417532939203,"3",NA,NA,NA,105.943944584416,4.03029674456732,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25468292035617,0.0532812272381195,11.2112985149562,6.83318258224705,4.45975318826261,25.5093577438649,1.56190669745763,70.065186074751,0.520355541165078,"Forest",956.286193847656,87.7717132568359,37.2000007629395,26,-11.1999998092651,11.1333332061768,106,2,1343.1875,7.11465883255005,0.4161,0,2.92449998855591,24174,3.44853901863098,2001,12.5,21.9,21,"40_60cm",40,60,50,"30-60"
"22","22","19","Zuo et al. 2018","2018","Asia","China","Xinjiang Uygur Autonomous Region","甘家湖低地草甸","July, 2016","83.845777777777769","44.962333333333333","242",NA,124,9.1,"Grassland","Phragmites australis, Haloxylon ammodendron, Reaumuria soongorica",NA,"brown desert soil","alluvial and diluvial rocks","0_10cm","Topsoil","Altitude+Depth","242",NA,NA,NA,NA,NA,"Site1-depth1-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.37",NA,"91.939859400000003",1.555,0.070599998421967,"8.5366666666666653",0.058,"3",25.7224,3.07172141471195,"3",1.25757333333333,0.120896653937706,"3",1.02754666666667,0.0328092690155288,"3","62.656666666666659",6.66930531115002,"3","7.9373356194325249",0.650698567035428,"3",NA,NA,NA,NA,NA,NA,"5.4482192530205609",2.38812127799132,"3","25.5",52,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,217.28,"94.748042723847348","3",26.2266666666667,9.54706935835984,"3",12.09,2.01500000000001,"3",NA,NA,NA,45.2066666666667,1.27617919326924,"3",NA,NA,NA,NA,NA,NA,4.88333333333333,0.185360010070493,"3",128.716666666667,6.69527134127761,"3",NA,NA,NA,484.543333333333,2.39445366071957,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338373253493014,0.0932974690946114,20.453996055896,25.0328290037111,8.2846975088968,17.9718775847808,1.19702290589255,7.6950891617516,0.488302126253137,"Grassland",1596.03955078125,44.8859024047852,55.3000030517578,35.2000007629395,-20.1000003814697,11.8166666030884,20,5,246.5625,0.135972231626511,0.0844,0,0.260155263384956,18022,10.1319904327393,2316,2.5,0.6,5,"0_10cm",0,10,5,"0-30"
"23","23","19","Zuo et al. 2018","2018","Asia","China","Xinjiang Uygur Autonomous Region","甘家湖低地草甸","July, 2016","83.845777777777769","44.962333333333333","242",NA,124,9.1,"Grassland","Phragmites australis, Haloxylon ammodendron, Reaumuria soongorica",NA,"brown desert soil","alluvial and diluvial rocks","10_20cm","Subsoil","Altitude+Depth","242",NA,NA,NA,NA,NA,"Site1-depth2-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.57",NA,"94.214235900000006",2.01,0.138799996897578,"8.6433333333333344",0.0372,"3",34.37416,5.61173699397968,"3",1.00739333333333,0.0447396572777814,"3",0.87451,0.0365116310235519,"3","31.189999999999998",3.86517464029765,"3","3.0665222730773607",0.642248667829373,"3",NA,NA,NA,NA,NA,NA,"0.98396464716350229",0.136175933764491,"3","24",52,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,260.08,"40.894009341222628","3",25.5733333333333,6.38357527826949,"3",7.95666666666667,0.0894892917243921,"3",NA,NA,NA,43.68,1.55502411556863,"3",NA,NA,NA,NA,NA,NA,6.33,0.864812118323976,"3",123.943333333333,0.614579802249744,"3",NA,NA,NA,519.016666666667,24.773212010826,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.335295020725654,0.0841591471051026,34.1218855263419,39.3067660747161,10.169968717414,32.6870548806033,0.888913478437236,9.88114227303854,0.468300266103989,"Grassland",1596.03955078125,44.8859024047852,55.3000030517578,35.2000007629395,-20.1000003814697,11.8166666030884,20,5,246.5625,0.135972231626511,0.0844,0,0.260155263384956,18022,10.1319904327393,2316,2.5,0.6,5,"10_20cm",10,20,15,"0-30"
"24","24","19","Zuo et al. 2018","2018","Asia","China","Xinjiang Uygur Autonomous Region","甘家湖低地草甸","July, 2016","83.845777777777769","44.962333333333333","242",NA,124,9.1,"Grassland","Phragmites australis, Haloxylon ammodendron, Reaumuria soongorica",NA,"brown desert soil","alluvial and diluvial rocks","20_40cm","Subsoil","Altitude+Depth","242",NA,NA,NA,NA,NA,"Site1-depth3-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.59",NA,"91.939859400000003",1.695,0.070599998421967,"8.8666666666666671",0.0392,"3",19.8344,6.34216280093787,"3",0.4879,0.120621435905895,"3",0.731186666666667,0.0199356353882522,"3","21.493333333333329",2.75631245205136,"3","1.3940672004418877",0.161239564113028,"3",NA,NA,NA,NA,NA,NA,"0.62148317775344342",0.0338328766447876,"3","26.5",49,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,203.56,"25.178157200240047","3",13.44,1.99346432122574,"3",5.89,0.155,"3",NA,NA,NA,39.1466666666667,0.931803806245357,"3",NA,NA,NA,NA,NA,NA,1.85666666666667,0.393456901494094,"3",159.726666666667,16.2058063154332,"3",NA,NA,NA,459.15,19.9896867159043,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242269210933471,0.085258993066899,40.6525927444148,27.1263152136253,15.1458333333333,34.5602716468591,1.53782423000757,14.9432872271827,0.512713127006692,"Grassland",1596.03955078125,44.8859024047852,55.3000030517578,35.2000007629395,-20.1000003814697,11.8166666030884,20,5,246.5625,0.135972231626511,0.0844,0,0.260155263384956,18022,10.1319904327393,2316,2.5,0.6,5,"20_40cm",20,40,30,"30-60"
"25","25","19","Zuo et al. 2018","2018","Asia","China","Xinjiang Uygur Autonomous Region","甘家湖低地草甸","July, 2016","83.845777777777769","44.962333333333333","242",NA,124,9.1,"Grassland","Phragmites australis, Haloxylon ammodendron, Reaumuria soongorica",NA,"brown desert soil","alluvial and diluvial rocks","40_60cm","Subsoil","Altitude+Depth","242",NA,NA,NA,NA,NA,"Site1-depth4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.31",NA,"94.214235900000006",1.34,0.0745999983325601,"9.2299999999999986",0.0431,"3",10.48884,2.77278558478653,"3",0.194413333333333,0.0132965609588845,"3",0.692436666666667,0.0317248058833042,"3","14.206666666666665",1.41801210620126,"3","0.92444069295208975",0.108858628156357,"3",NA,NA,NA,NA,NA,NA,"0.42398703198620402",0.0342112682325488,"3","29.5",46,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,134.2,"4.1327472702791832","3",8.77333333333333,0.875233302230519,"3",4.03,0.155,"3",NA,NA,NA,32.2066666666667,2.03642660887478,"3",NA,NA,NA,NA,NA,NA,2.37666666666667,0.256969518296106,"3",116.946666666667,8.38984107914642,"3",NA,NA,NA,388.793333333333,18.1420260261453,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269910886387127,0.0828374972136011,53.9512379123517,15.1477247016574,15.2963525835866,33.3002481389578,1.05042746898404,26.5382998731864,0.489277693874785,"Grassland",1596.03955078125,44.8859024047852,55.3000030517578,35.2000007629395,-20.1000003814697,11.8166666030884,20,5,246.5625,0.135972231626511,0.0844,0,0.260155263384956,18022,10.1319904327393,2316,2.5,0.6,5,"40_60cm",40,60,50,"30-60"
"26","26","19","Zuo et al. 2018","2018","Asia","China","Xinjiang Uygur Autonomous Region","甘家湖低地草甸","July, 2016","83.845777777777769","44.962333333333333","242",NA,124,9.1,"Grassland","Phragmites australis, Haloxylon ammodendron, Reaumuria soongorica",NA,"brown desert soil","alluvial and diluvial rocks","60_100cm","Subsoil","Altitude+Depth","242",NA,NA,NA,NA,NA,"Site1-depth5-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.56",NA,"24",1.33,0.0770666649440924,"8.9466666666666654",0.046,"3",12.32116,1.55297569794251,"3",0.243366666666667,0.0193005034476652,"3",0.837103333333333,0.00553750018811134,"3","15.923333333333334",1.1769487386175,"3","1.1843953514167238",0.0685993922981338,"3",NA,NA,NA,NA,NA,NA,"0.30231395823184648",0.0202469070029223,"3","29.666666666666668",48,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,163.12,"3.6285534307765079","3",12.18,0.350000000000001,"3",3.1,0.175,"3",NA,NA,NA,31.1366666666667,1.59177050272121,"3",NA,NA,NA,NA,NA,NA,0,NA,"3",127.886666666667,8.79141958578555,"3",NA,NA,NA,489.81,3.16138814447072,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24347078142105,0.0635688668395228,50.6279687714012,14.7188041301154,13.3924466338259,52.6193548387097,1.08648208918229,56.2378259173616,0.494336713148944,"Grassland",1596.03955078125,44.8859024047852,55.3000030517578,35.2000007629395,-20.1000003814697,11.8166666030884,20,5,246.5625,0.135972231626511,0.0844,0,0.260155263384956,18022,10.1319904327393,2316,2.5,0.6,5,"60_100cm",60,100,80,"60-100"
